exercise_id,exercise_name,aliases,primary_muscle,secondary_muscles,muscle_group,equipment,category,movement_pattern,exercise_type,mechanics,force,difficulty,unilateral,bodyweight,default_sets,default_rep_range,tracking_type,parent_exercise,search_keywords,notes
ex-0777-paused-romanian-deadlift,Paused Romanian Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Advanced,false,false,3,5-10,reps,Romanian Deadlift,hinge deadlift posterior chain advanced variation,
ex-0778-rack-pull,Rack Pull,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0779-romanian-deadlift,Romanian Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0780-single-leg-dumbbell-romanian-deadlift,Single-Leg Dumbbell Romanian Deadlift,,Hamstrings,Glutes|Core,Posterior Chain,Dumbbells,Strength,Hinge,Resistance,Compound,Pull,Intermediate,true,false,3,8-12 each side,reps,Romanian Deadlift,single leg rdl,
ex-0781-single-leg-kettlebell-romanian-deadlift,Single-Leg Kettlebell Romanian Deadlift,,Hamstrings,Glutes|Core,Posterior Chain,Kettlebell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,true,false,3,8-12 each side,reps,Romanian Deadlift,single leg rdl,
ex-0782-single-leg-romanian-deadlift,Single-Leg Romanian Deadlift,,Hamstrings,Glutes|Core,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,true,false,3,8-12 each side,reps,Romanian Deadlift,single leg rdl,
ex-0783-snatch-grip-deadlift,Snatch-Grip Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Advanced,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0784-stiff-leg-deadlift,Stiff-Leg Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0785-sumo-deadlift,Sumo Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Intermediate,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0786-tempo-conventional-deadlift,Tempo Conventional Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Advanced,false,false,3,5-10,reps,Conventional Deadlift,hinge deadlift posterior chain advanced variation,
ex-0787-tempo-romanian-deadlift,Tempo Romanian Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Barbell,Strength,Hinge,Resistance,Compound,Pull,Advanced,false,false,3,5-10,reps,Romanian Deadlift,hinge deadlift posterior chain advanced variation,
ex-0788-trap-bar-deadlift,Trap Bar Deadlift,,Hamstrings,Glutes|Lower Back|Upper Back,Posterior Chain,Trap Bar,Strength,Hinge,Resistance,Compound,Pull,Intermediate,false,false,3,5-12,reps,Hip Hinge,hinge deadlift posterior chain,
ex-0789-band-external-rotation,Band External Rotation,,Rotator Cuff,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0790-band-internal-rotation,Band Internal Rotation,,Rotator Cuff,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0791-band-pull-apart,Band Pull-Apart,,Upper Back,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0792-banded-clamshell,Banded Clamshell,,Gluteus Medius,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0793-cable-external-rotation,Cable External Rotation,,Rotator Cuff,Stabilizers,Prehab,Cable,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0794-cable-internal-rotation,Cable Internal Rotation,,Rotator Cuff,Stabilizers,Prehab,Cable,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0795-face-pull,Face Pull,,Posterior Deltoids,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0796-fire-hydrant,Fire Hydrant,,Gluteus Medius,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0797-lateral-band-walk,Lateral Band Walk,,Gluteus Medius,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0798-monster-walk,Monster Walk,,Gluteus Medius,Stabilizers,Prehab,Resistance Band,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,false,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0799-peterson-step-up,Peterson Step-Up,,Quadriceps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0800-prone-i-raise,Prone I Raise,,Lower Traps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0801-prone-t-raise,Prone T Raise,,Middle Traps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0802-prone-w-raise,Prone W Raise,,Rotator Cuff,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0803-prone-y-raise,Prone Y Raise,,Lower Traps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0804-scapular-push-up,Scapular Push-Up,,Serratus Anterior,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0805-serratus-wall-slide,Serratus Wall Slide,,Serratus Anterior,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0806-short-foot-exercise,Short Foot Exercise,,Foot Intrinsics,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0807-single-leg-balance,Single-Leg Balance,,Ankles,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,true,true,2,30-60 sec,time,Corrective Exercise,rehab prehab stability corrective,
ex-0808-spanish-squat,Spanish Squat,,Quadriceps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0809-t-raise,T Raise,,Middle Traps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0810-terminal-knee-extension,Terminal Knee Extension,,Quadriceps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0811-y-raise,Y Raise,,Lower Traps,Stabilizers,Prehab,Bodyweight,Prehab,Stability,Corrective,Isolation,Other,Beginner,false,true,2,12-20,reps,Corrective Exercise,rehab prehab stability corrective,
ex-0812-1-5-rep-standing-barbell-overhead-press,1.5-Rep Standing Barbell Overhead Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Standing Barbell Overhead Press,shoulder press overhead press advanced variation,
ex-0813-arnold-press,Arnold Press,,Shoulders,Triceps|Upper Chest,Shoulders,Dumbbells,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0814-bottoms-up-kettlebell-press,Bottoms-Up Kettlebell Press,,Shoulders,Triceps|Upper Chest,Shoulders,Kettlebell,Strength,Vertical Push,Resistance,Compound,Push,Advanced,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0815-bradford-press,Bradford Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0816-eccentric-standing-barbell-overhead-press,Eccentric Standing Barbell Overhead Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Standing Barbell Overhead Press,shoulder press overhead press advanced variation,
ex-0817-incline-cable-front-raise,Incline Cable Front Raise,,Anterior Deltoids,,Shoulders,Cable,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0818-incline-cable-lateral-raise,Incline Cable Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Cable,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0819-incline-cable-rear-delt-fly,Incline Cable Rear Delt Fly,,Posterior Deltoids,,Shoulders,Cable,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0820-incline-dumbbell-front-raise,Incline Dumbbell Front Raise,,Anterior Deltoids,,Shoulders,Dumbbells,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0821-incline-dumbbell-lateral-raise,Incline Dumbbell Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Dumbbells,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0822-incline-dumbbell-rear-delt-fly,Incline Dumbbell Rear Delt Fly,,Posterior Deltoids,,Shoulders,Dumbbells,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0823-incline-resistance-band-front-raise,Incline Resistance Band Front Raise,,Anterior Deltoids,,Shoulders,Resistance Band,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0824-incline-resistance-band-lateral-raise,Incline Resistance Band Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Resistance Band,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0825-incline-resistance-band-rear-delt-fly,Incline Resistance Band Rear Delt Fly,,Posterior Deltoids,,Shoulders,Resistance Band,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0826-kettlebell-press,Kettlebell Press,,Shoulders,Triceps|Upper Chest,Shoulders,Kettlebell,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0827-landmine-press,Landmine Press,,Shoulders,Triceps|Upper Chest,Shoulders,Landmine,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0828-leaning-cable-lateral-raise,Leaning Cable Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Cable,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0829-leaning-dumbbell-lateral-raise,Leaning Dumbbell Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Dumbbells,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0830-leaning-resistance-band-lateral-raise,Leaning Resistance Band Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Resistance Band,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0831-machine-shoulder-press,Machine Shoulder Press,,Shoulders,Triceps|Upper Chest,Shoulders,Machine,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0832-paused-standing-barbell-overhead-press,Paused Standing Barbell Overhead Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Advanced,false,false,3,5-10,reps,Standing Barbell Overhead Press,shoulder press overhead press advanced variation,
ex-0833-push-press,Push Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Advanced,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0834-seated-barbell-overhead-press,Seated Barbell Overhead Press,,Shoulders,Triceps|Upper Chest,Shoulders,Barbell,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0835-seated-cable-front-raise,Seated Cable Front Raise,,Anterior Deltoids,,Shoulders,Cable,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0836-seated-cable-lateral-raise,Seated Cable Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Cable,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0837-seated-cable-rear-delt-fly,Seated Cable Rear Delt Fly,,Posterior Deltoids,,Shoulders,Cable,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0838-seated-dumbbell-front-raise,Seated Dumbbell Front Raise,,Anterior Deltoids,,Shoulders,Dumbbells,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0839-seated-dumbbell-lateral-raise,Seated Dumbbell Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Dumbbells,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0840-seated-dumbbell-rear-delt-fly,Seated Dumbbell Rear Delt Fly,,Posterior Deltoids,,Shoulders,Dumbbells,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0841-seated-dumbbell-shoulder-press,Seated Dumbbell Shoulder Press,,Shoulders,Triceps|Upper Chest,Shoulders,Dumbbells,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,false,false,3,6-12,reps,Overhead Press,shoulder press overhead press,
ex-0842-seated-machine-front-raise,Seated Machine Front Raise,,Anterior Deltoids,,Shoulders,Machine,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0843-seated-machine-lateral-raise,Seated Machine Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Machine,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0844-seated-machine-rear-delt-fly,Seated Machine Rear Delt Fly,,Posterior Deltoids,,Shoulders,Machine,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0845-seated-resistance-band-front-raise,Seated Resistance Band Front Raise,,Anterior Deltoids,,Shoulders,Resistance Band,Strength,Shoulder Flexion,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Front Raise,front raise delts shoulders,
ex-0846-seated-resistance-band-lateral-raise,Seated Resistance Band Lateral Raise,,Lateral Deltoids,Upper Traps,Shoulders,Resistance Band,Strength,Shoulder Abduction,Resistance,Isolation,Push,Beginner,false,false,3,10-20,reps,Lateral Raise,lateral raise delts shoulders,
ex-0847-seated-resistance-band-rear-delt-fly,Seated Resistance Band Rear Delt Fly,,Posterior Deltoids,,Shoulders,Resistance Band,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Beginner,false,false,3,10-20,reps,Rear Delt Fly,rear delt fly delts shoulders,
ex-0848-single-arm-arnold-press,Single-Arm Arnold Press,,Shoulders,Triceps|Core,Shoulders,Dumbbells,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,true,false,3,8-12,reps,Overhead Press,unilateral shoulder press,
ex-0849-single-arm-bottoms-up-kettlebell-press,Single-Arm Bottoms-Up Kettlebell Press,,Shoulders,Triceps|Core,Shoulders,Kettlebell,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,true,false,3,8-12,reps,Overhead Press,unilateral shoulder press,
ex-0850-single-arm-cable-front-raise,Single-Arm Cable Front Raise,,Anterior Deltoids,Core,Shoulders,Cable,Strength,Shoulder Flexion,Resistance,Isolation,Push,Intermediate,true,false,3,10-20,reps,Front Raise,unilateral shoulder raise,
ex-0851-single-arm-cable-lateral-raise,Single-Arm Cable Lateral Raise,,Lateral Deltoids,Core,Shoulders,Cable,Strength,Shoulder Abduction,Resistance,Isolation,Push,Intermediate,true,false,3,10-20,reps,Lateral Raise,unilateral shoulder raise,
ex-0852-single-arm-cable-rear-delt-fly,Single-Arm Cable Rear Delt Fly,,Posterior Deltoids,Core,Shoulders,Cable,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Intermediate,true,false,3,10-20,reps,Rear Delt Fly,unilateral shoulder raise,
ex-0853-single-arm-dumbbell-front-raise,Single-Arm Dumbbell Front Raise,,Anterior Deltoids,Core,Shoulders,Dumbbells,Strength,Shoulder Flexion,Resistance,Isolation,Push,Intermediate,true,false,3,10-20,reps,Front Raise,unilateral shoulder raise,
ex-0854-single-arm-dumbbell-lateral-raise,Single-Arm Dumbbell Lateral Raise,,Lateral Deltoids,Core,Shoulders,Dumbbells,Strength,Shoulder Abduction,Resistance,Isolation,Push,Intermediate,true,false,3,10-20,reps,Lateral Raise,unilateral shoulder raise,
ex-0855-single-arm-dumbbell-rear-delt-fly,Single-Arm Dumbbell Rear Delt Fly,,Posterior Deltoids,Core,Shoulders,Dumbbells,Strength,Horizontal Abduction,Resistance,Isolation,Pull,Intermediate,true,false,3,10-20,reps,Rear Delt Fly,unilateral shoulder raise,
ex-0856-single-arm-kettlebell-press,Single-Arm Kettlebell Press,,Shoulders,Triceps|Core,Shoulders,Kettlebell,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,true,false,3,8-12,reps,Overhead Press,unilateral shoulder press,
ex-0857-single-arm-landmine-press,Single-Arm Landmine Press,,Shoulders,Triceps|Core,Shoulders,Landmine,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,true,false,3,8-12,reps,Overhead Press,unilateral shoulder press,
ex-0858-single-arm-machine-shoulder-press,Single-Arm Machine Shoulder Press,,Shoulders,Triceps|Core,Shoulders,Machine,Strength,Vertical Push,Resistance,Compound,Push,Intermediate,true,false,3,8-12,reps,Overhead Press,unilateral shoulder press,
